Code,Year,Emissions
MNG,1967,0.587
MNG,1968,0.677
MNG,1969,0.732
MNG,1970,0.777
MNG,1971,0.828
MNG,1972,0.895
MNG,1973,0.949
MNG,1974,1.023
MNG,1975,1.109
MNG,1976,1.201
MNG,1977,1.356
MNG,1978,1.577
MNG,1979,1.718
MNG,1980,1.876
MNG,1981,1.812
MNG,1982,1.844
MNG,1983,1.908
MNG,1984,1.759
MNG,1985,2.462
MNG,1986,2.638
MNG,1987,2.887
MNG,1988,3.162
MNG,1989,2.882
MNG,1990,2.724
MNG,1991,3.316
MNG,1992,3.005
MNG,1993,2.532
MNG,1994,2.167
MNG,1995,2.160
MNG,1996,2.193
MNG,1997,2.102
MNG,1998,2.102
MNG,1999,2.060
MNG,2000,2.047
MNG,2001,2.150
MNG,2002,2.260
MNG,2003,2.191
MNG,2004,2.332
MNG,2005,2.335
MNG,2006,2.562
MNG,2007,3.290
MNG,2008,3.283
MNG,2009,3.573
MNG,2010,3.769
MNG,2011,5.863
MNG,2012,7.152
MNG,2013,10.568
MNG,2014,5.683
MOZ,1959,0.490
MOZ,1960,0.514
MOZ,1961,0.718
MOZ,1962,0.542
MOZ,1963,0.453
MOZ,1964,0.584
MOZ,1965,0.547
MOZ,1966,0.580
MOZ,1967,0.511
MOZ,1968,0.758
MOZ,1969,0.884
MOZ,1970,0.814
MOZ,1971,0.986
MOZ,1972,0.900
MOZ,1973,0.972
MOZ,1974,0.859
MOZ,1975,0.787
MOZ,1976,0.698
MOZ,1977,0.740
MOZ,1978,0.784
MOZ,1979,0.721
MOZ,1980,0.875
MOZ,1981,0.679
MOZ,1982,0.693
MOZ,1983,0.539
MOZ,1984,0.419
MOZ,1985,0.313
MOZ,1986,0.268
MOZ,1987,0.268
MOZ,1988,0.276
MOZ,1989,0.284
MOZ,1990,0.279
MOZ,1991,0.279
MOZ,1992,0.274
MOZ,1993,0.294
MOZ,1994,0.290
MOZ,1995,0.304
MOZ,1996,0.284
MOZ,1997,0.307
MOZ,1998,0.309
MOZ,1999,0.324
MOZ,2000,0.368
MOZ,2001,0.431
MOZ,2002,0.433
MOZ,2003,0.523
MOZ,2004,0.524
MOZ,2005,0.497
MOZ,2006,0.540
MOZ,2007,0.617
MOZ,2008,0.618
MOZ,2009,0.690
MOZ,2010,0.746
MOZ,2011,0.879
MOZ,2012,0.851
MOZ,2013,1.096
MOZ,2014,2.298
MRT,1959,0.009
MRT,1960,0.010
MRT,1961,0.013
MRT,1962,0.017
MRT,1963,0.024
MRT,1964,0.032
MRT,1965,0.044
MRT,1966,0.049
MRT,1967,0.054
MRT,1968,0.064
MRT,1969,0.075
MRT,1970,0.117
MRT,1971,0.109
MRT,1972,0.122
MRT,1973,0.128
MRT,1974,0.132
MRT,1975,0.139
MRT,1976,0.141
MRT,1977,0.152
MRT,1978,0.159
MRT,1979,0.165
MRT,1980,0.172
MRT,1981,0.181
MRT,1982,0.241
MRT,1983,0.256
MRT,1984,0.238
MRT,1985,0.179
MRT,1986,0.102
MRT,1987,0.896
MRT,1988,0.881
MRT,1989,0.777
MRT,1990,0.247
MRT,1991,0.251
MRT,1992,0.264
MRT,1993,0.268
MRT,1994,0.312
MRT,1995,0.293
MRT,1996,0.304
MRT,1997,0.305
MRT,1998,0.306
MRT,1999,0.313
MRT,2000,0.320
MRT,2001,0.347
MRT,2002,0.368
MRT,2003,0.379
MRT,2004,0.419
MRT,2005,0.433
MRT,2006,0.439
MRT,2007,0.503
MRT,2008,0.528
MRT,2009,0.579
MRT,2010,0.610
MRT,2011,0.653
MRT,2012,0.724
MRT,2013,0.728
MRT,2014,0.739
MSR,1962,0.001
MSR,1963,0.001
MSR,1964,0.002
MSR,1965,0.001
MSR,1966,0.002
MSR,1967,0.002
MSR,1968,0.002
MSR,1969,0.002
MSR,1970,0.004
MSR,1971,0.004
MSR,1972,0.004
MSR,1973,0.004
MSR,1974,0.004
MSR,1975,0.003
MSR,1976,0.003
MSR,1977,0.007
MSR,1978,0.007
MSR,1979,0.007
MSR,1980,0.004
MSR,1981,0.005
MSR,1982,0.005
MSR,1983,0.006
MSR,1984,0.006
MSR,1985,0.007
MSR,1986,0.008
MSR,1987,0.008
MSR,1988,0.008
MSR,1989,0.008
MSR,1990,0.008
MSR,1991,0.008
MSR,1992,0.008
MSR,1993,0.008
MSR,1994,0.009
MSR,1995,0.009
MSR,1996,0.010
MSR,1997,0.009
MSR,1998,0.008
MSR,1999,0.008
MSR,2000,0.007
MSR,2001,0.007
MSR,2002,0.010
MSR,2003,0.010
MSR,2004,0.010
MSR,2005,0.010
MSR,2006,0.010
MSR,2007,0.011
MSR,2008,0.013
MSR,2009,0.013
MSR,2010,0.018
MSR,2011,0.011
MSR,2012,0.012
MSR,2013,0.014
MSR,2014,0.013
MTQ,1959,0.045
MTQ,1960,0.046
MTQ,1961,0.047
MTQ,1962,0.047
MTQ,1963,0.057
MTQ,1964,0.064
MTQ,1965,0.067
MTQ,1966,0.074
MTQ,1967,0.081
MTQ,1968,0.084
MTQ,1969,0.090
MTQ,1970,0.099
MTQ,1971,0.146
MTQ,1972,0.214
MTQ,1973,0.259
MTQ,1974,0.284
MTQ,1975,0.246
MTQ,1976,0.232
MTQ,1977,0.233
MTQ,1978,0.199
MTQ,1979,0.194
MTQ,1980,0.213
MTQ,1981,0.215
MTQ,1982,0.246
MTQ,1983,0.280
MTQ,1984,0.404
MTQ,1985,0.330
MTQ,1986,0.374
MTQ,1987,0.448
MTQ,1988,0.472
MTQ,1989,0.415
MTQ,1990,0.439
MTQ,1991,0.382
MTQ,1992,0.435
MTQ,1993,0.432
MTQ,1994,0.446
MTQ,1995,0.447
MTQ,1996,0.447
MTQ,1997,0.445
MTQ,1998,0.444
MTQ,1999,0.445
MTQ,2000,0.475
MTQ,2001,0.496
MTQ,2002,0.487
MTQ,2003,0.545
MTQ,2004,0.565
MTQ,2005,0.601
MTQ,2006,0.580
MTQ,2007,0.527
MTQ,2008,0.511
MTQ,2009,0.553
MTQ,2010,0.548
MTQ,2011,0.605
MTQ,2012,0.604
MTQ,2013,0.603
MTQ,2014,0.627
MUS,1959,0.061
MUS,1960,0.049
MUS,1961,0.051
MUS,1962,0.069
MUS,1963,0.057
MUS,1964,0.084
MUS,1965,0.083
MUS,1966,0.075
MUS,1967,0.136
MUS,1968,0.174
MUS,1969,0.156
MUS,1970,0.136
MUS,1971,0.108
MUS,1972,0.188
MUS,1973,0.185
MUS,1974,0.189
MUS,1975,0.161
MUS,1976,0.169
MUS,1977,0.175
MUS,1978,0.172
MUS,1979,0.180
MUS,1980,0.161
MUS,1981,0.148
MUS,1982,0.137
MUS,1983,0.163
MUS,1984,0.171
MUS,1985,0.193
MUS,1986,0.218
MUS,1987,0.254
MUS,1988,0.233
MUS,1989,0.287
MUS,1990,0.399
MUS,1991,0.415
MUS,1992,0.466
MUS,1993,0.484
MUS,1994,0.443
MUS,1995,0.499
MUS,1996,0.532
MUS,1997,0.545
MUS,1998,0.592
MUS,1999,0.662
MUS,2000,0.734
MUS,2001,0.781
MUS,2002,0.787
MUS,2003,0.835
MUS,2004,0.843
MUS,2005,0.899
MUS,2006,0.990
MUS,2007,1.006
MUS,2008,1.028
MUS,2009,1.012
MUS,2010,1.068
MUS,2011,1.069
MUS,2012,1.082
MUS,2013,1.110
MUS,2014,1.153
MWI,1959,0.126
MWI,1960,0.120
MWI,1961,0.102
MWI,1962,0.098
MWI,1963,0.095
MWI,1964,0.090
MWI,1965,0.095
MWI,1966,0.117
MWI,1967,0.100
MWI,1968,0.106
MWI,1969,0.104
MWI,1970,0.124
MWI,1971,0.137
MWI,1972,0.149
MWI,1973,0.156
MWI,1974,0.150
MWI,1975,0.158
MWI,1976,0.159
MWI,1977,0.174
MWI,1978,0.183
MWI,1979,0.174
MWI,1980,0.194
MWI,1981,0.165
MWI,1982,0.162
MWI,1983,0.157
MWI,1984,0.152
MWI,1985,0.152
MWI,1986,0.151
MWI,1987,0.149
MWI,1988,0.148
MWI,1989,0.154
MWI,1990,0.204
MWI,1991,0.217
MWI,1992,0.217
MWI,1993,0.243
MWI,1994,0.250
MWI,1995,0.251
MWI,1996,0.249
MWI,1997,0.263
MWI,1998,0.255
MWI,1999,0.257
MWI,2000,0.237
MWI,2001,0.236
MWI,2002,0.232
MWI,2003,0.250
MWI,2004,0.254
MWI,2005,0.239
MWI,2006,0.249
MWI,2007,0.242
MWI,2008,0.288
MWI,2009,0.258
MWI,2010,0.312
MWI,2011,0.322
MWI,2012,0.299
MWI,2013,0.334
MWI,2014,0.348
MYS,1959,0.869
MYS,1960,1.147
MYS,1961,1.279
MYS,1962,1.304
MYS,1963,1.591
MYS,1964,2.020
MYS,1965,2.288
MYS,1966,2.685
MYS,1967,2.765
MYS,1968,2.875
MYS,1969,2.495
MYS,1970,3.982
MYS,1971,4.548
MYS,1972,4.885
MYS,1973,4.776
MYS,1974,5.195
MYS,1975,5.303
MYS,1976,6.516
MYS,1977,6.166
MYS,1978,6.337
MYS,1979,7.439
MYS,1980,7.635
MYS,1981,8.406
MYS,1982,8.337
MYS,1983,10.355
MYS,1984,9.462
MYS,1985,9.882
MYS,1986,10.904
MYS,1987,11.116
MYS,1988,11.651
MYS,1989,13.603
MYS,1990,15.433
MYS,1991,18.705
MYS,1992,20.534
MYS,1993,25.013
MYS,1994,25.637
MYS,1995,33.033
MYS,1996,34.190
MYS,1997,34.039
MYS,1998,31.139
MYS,1999,29.434
MYS,2000,34.288
MYS,2001,36.984
MYS,2002,36.472
MYS,2003,43.157
MYS,2004,44.676
MYS,2005,47.583
MYS,2006,45.733
MYS,2007,50.400
MYS,2008,55.640
MYS,2009,54.234
MYS,2010,59.579
MYS,2011,60.105
MYS,2012,59.642
MYS,2013,64.497
MYS,2014,66.218
Middle East,1959,19.320
Middle East,1960,24.645
Middle East,1961,25.794
Middle East,1962,29.837
Middle East,1963,33.740
Middle East,1964,39.520
Middle East,1965,47.170
Middle East,1966,54.310
Middle East,1967,56.108
Middle East,1968,64.412
Middle East,1969,73.286
Middle East,1970,77.899
Middle East,1971,91.312
Middle East,1972,98.543
Middle East,1973,117.031
Middle East,1974,121.212
Middle East,1975,118.717
Middle East,1976,138.845
Middle East,1977,146.064
Middle East,1978,146.699
Middle East,1979,155.977
Middle East,1980,151.736
Middle East,1981,151.121
Middle East,1982,154.514
Middle East,1983,162.809
Middle East,1984,170.753
Middle East,1985,184.057
Middle East,1986,195.784
Middle East,1987,200.314
Middle East,1988,213.374
Middle East,1989,225.694
Middle East,1990,226.656
Middle East,1991,246.970
Middle East,1992,265.730
Middle East,1993,287.912
Middle East,1994,301.377
Middle East,1995,292.802
Middle East,1996,295.140
Middle East,1997,289.167
Middle East,1998,311.428
Middle East,1999,336.726
Middle East,2000,370.199
Middle East,2001,374.235
Middle East,2002,380.367
Middle East,2003,404.662
Middle East,2004,440.369
Middle East,2005,456.163
Middle East,2006,490.110
Middle East,2007,487.301
Middle East,2008,525.009
Middle East,2009,544.221
Middle East,2010,572.275
Middle East,2011,587.349
Middle East,2012,628.789
Middle East,2013,620.748
Middle East,2014,666.336
NAM,1991,0.288
NAM,1992,0.314
NAM,1993,0.379
NAM,1994,0.432
NAM,1995,0.445
NAM,1996,0.477
NAM,1997,0.490
NAM,1998,0.520
NAM,1999,0.454
NAM,2000,0.448
NAM,2001,0.550
NAM,2002,0.480
NAM,2003,0.511
NAM,2004,0.535
NAM,2005,0.630
NAM,2006,0.636
NAM,2007,0.644
NAM,2008,0.907
NAM,2009,0.837
NAM,2010,0.846
NAM,2011,0.772
NAM,2012,0.923
NAM,2013,0.717
NAM,2014,1.024
NCL,1959,0.161
NCL,1960,0.235
NCL,1961,0.242
NCL,1962,0.154
NCL,1963,0.169
NCL,1964,0.300
NCL,1965,0.336
NCL,1966,0.412
NCL,1967,0.402
NCL,1968,0.502
NCL,1969,0.425
NCL,1970,0.653
NCL,1971,0.660
NCL,1972,0.465
NCL,1973,0.709
NCL,1974,0.759
NCL,1975,0.690
NCL,1976,0.652
NCL,1977,0.584
NCL,1978,0.421
NCL,1979,0.448
NCL,1980,0.546
NCL,1981,0.380
NCL,1982,0.345
NCL,1983,0.315
NCL,1984,0.329
NCL,1985,0.397
NCL,1986,0.383
NCL,1987,0.398
NCL,1988,0.411
NCL,1989,0.449
NCL,1990,0.432
NCL,1991,0.482
NCL,1992,0.432
NCL,1993,0.501
NCL,1994,0.540
NCL,1995,0.566
NCL,1996,0.599
NCL,1997,0.499
NCL,1998,0.494
NCL,1999,0.561
NCL,2000,0.609
NCL,2001,0.515
NCL,2002,0.656
NCL,2003,0.747
NCL,2004,0.690
NCL,2005,0.770
NCL,2006,0.742
NCL,2007,0.803
NCL,2008,0.782
NCL,2009,0.811
NCL,2010,0.966
NCL,2011,0.995
NCL,2012,0.990
NCL,2013,1.157
NCL,2014,1.170
NER,1959,0.006
NER,1960,0.008
NER,1961,0.015
NER,1962,0.018
NER,1963,0.024
NER,1964,0.026
NER,1965,0.025
NER,1966,0.037
NER,1967,0.036
NER,1968,0.044
NER,1969,0.052
NER,1970,0.059
NER,1971,0.063
NER,1972,0.069
NER,1973,0.090
NER,1974,0.079
NER,1975,0.091
NER,1976,0.091
NER,1977,0.100
NER,1978,0.114
NER,1979,0.131
NER,1980,0.156
NER,1981,0.187
NER,1982,0.204
NER,1983,0.263
NER,1984,0.271
NER,1985,0.272
NER,1986,0.246
NER,1987,0.273
NER,1988,0.270
NER,1989,0.284
NER,1990,0.200
NER,1991,0.197
NER,1992,0.191
NER,1993,0.213
NER,1994,0.211
NER,1995,0.221
NER,1996,0.246
NER,1997,0.248
NER,1998,0.261
NER,1999,0.260
NER,2000,0.190
NER,2001,0.179
NER,2002,0.191
NER,2003,0.207
NER,2004,0.222
NER,2005,0.195
NER,2006,0.189
NER,2007,0.197
NER,2008,0.221
NER,2009,0.264
NER,2010,0.320
NER,2011,0.362
NER,2012,0.509
NER,2013,0.529
NER,2014,0.580
NGA,1959,0.973
NGA,1960,0.929
NGA,1961,1.122
NGA,1962,1.140
NGA,1963,1.459
NGA,1964,1.984
NGA,1965,3.208
NGA,1966,3.520
NGA,1967,3.501
NGA,1968,1.809
NGA,1969,3.303
NGA,1970,5.874
NGA,1971,8.803
NGA,1972,11.297
NGA,1973,13.520
NGA,1974,16.987
NGA,1975,12.925
NGA,1976,15.066
NGA,1977,13.790
NGA,1978,13.170
NGA,1979,19.168
NGA,1980,18.586
NGA,1981,17.987
NGA,1982,17.890
NGA,1983,16.343
NGA,1984,18.987
NGA,1985,19.060
NGA,1986,20.045
NGA,1987,16.183
NGA,1988,19.293
NGA,1989,11.574
NGA,1990,10.689
NGA,1991,11.528
NGA,1992,12.712
NGA,1993,12.309
NGA,1994,9.599
NGA,1995,9.774
NGA,1996,10.817
NGA,1997,11.543
NGA,1998,10.327
NGA,1999,10.986
NGA,2000,20.741
NGA,2001,23.380
NGA,2002,25.546
NGA,2003,27.711
NGA,2004,28.444
NGA,2005,28.925
NGA,2006,26.968
NGA,2007,25.922
NGA,2008,26.220
NGA,2009,20.926
NGA,2010,24.957
NGA,2011,26.096
NGA,2012,26.862
NGA,2013,26.762
NGA,2014,26.256
NIC,1959,0.131
NIC,1960,0.145
NIC,1961,0.153
NIC,1962,0.180
NIC,1963,0.230
NIC,1964,0.259
NIC,1965,0.213
NIC,1966,0.262
NIC,1967,0.295
NIC,1968,0.336
NIC,1969,0.351
NIC,1970,0.383
NIC,1971,0.411
NIC,1972,0.438
NIC,1973,0.499
NIC,1974,0.532
NIC,1975,0.526
NIC,1976,0.607
NIC,1977,0.774
NIC,1978,0.718
NIC,1979,0.467
NIC,1980,0.553
NIC,1981,0.584
NIC,1982,0.577
NIC,1983,0.546
NIC,1984,0.505
NIC,1985,0.543
NIC,1986,0.617
NIC,1987,0.665
NIC,1988,0.613
NIC,1989,0.403
NIC,1990,0.695
NIC,1991,0.547
NIC,1992,0.653
NIC,1993,0.628
NIC,1994,0.693
NIC,1995,0.758
NIC,1996,0.784
NIC,1997,0.857
NIC,1998,0.933
NIC,1999,0.989
NIC,2000,1.026
NIC,2001,1.081
NIC,2002,1.101
NIC,2003,1.203
NIC,2004,1.207
NIC,2005,1.178
NIC,2006,1.218
NIC,2007,1.256
NIC,2008,1.206
NIC,2009,1.226
NIC,2010,1.237
NIC,2011,1.331
NIC,2012,1.260
NIC,2013,1.241
NIC,2014,1.326
NIU,1970,0.001
NIU,1971,0.001
NIU,1972,0.001
NIU,1973,0.001
NIU,1974,0.001
NIU,1975,0.001
NIU,1976,0.001
NIU,1977,0.001
NIU,1978,0.001
NIU,1979,0.001
NIU,1980,0.001
NIU,1981,0.001
NIU,1982,0.001
NIU,1983,0.001
NIU,1984,0.001
NIU,1985,0.001
NIU,1986,0.001
NIU,1987,0.001
NIU,1988,0.001
NIU,1989,0.001
NIU,1990,0.002
NIU,1991,0.002
NIU,1992,0.002
NIU,1993,0.002
NIU,1994,0.002
NIU,1995,0.002
NIU,1996,0.002
NIU,1997,0.002
NIU,1998,0.002
NIU,1999,0.002
NIU,2000,0.002
NIU,2001,0.002
NIU,2002,0.002
NIU,2003,0.001
NIU,2004,0.001
NIU,2005,0.001
NIU,2006,0.001
NIU,2007,0.001
NIU,2008,0.002
NIU,2009,0.001
NIU,2010,0.001
NIU,2011,0.002
NIU,2012,0.002
NIU,2013,0.002
NIU,2014,0.003
NLD,1959,18.320
NLD,1960,20.045
NLD,1961,20.695
NLD,1962,22.732
NLD,1963,24.878
NLD,1964,26.416
NLD,1965,27.406
NLD,1966,28.267
NLD,1967,29.120
NLD,1968,30.966
NLD,1969,31.609
NLD,1970,38.706
NLD,1971,38.417
NLD,1972,43.031
NLD,1973,45.172
NLD,1974,43.754
NLD,1975,41.729
NLD,1976,46.273
NLD,1977,44.799
NLD,1978,46.509
NLD,1979,51.217
NLD,1980,48.407
NLD,1981,44.984
NLD,1982,36.630
NLD,1983,37.703
NLD,1984,39.557
NLD,1985,40.346
NLD,1986,39.568
NLD,1987,41.606
NLD,1988,40.064
NLD,1989,44.478
NLD,1990,43.197
NLD,1991,45.038
NLD,1992,44.239
NLD,1993,44.942
NLD,1994,45.084
NLD,1995,48.714
NLD,1996,50.681
NLD,1997,48.626
NLD,1998,48.661
NLD,1999,47.359
NLD,2000,47.315
NLD,2001,48.212
NLD,2002,49.540
NLD,2003,49.688
NLD,2004,50.405
NLD,2005,49.490
NLD,2006,48.988
NLD,2007,48.184
NLD,2008,48.274
NLD,2009,47.006
NLD,2010,49.919
NLD,2011,47.496
NLD,2012,46.444
NLD,2013,47.247
NLD,2014,45.624
NOR,1959,3.224
NOR,1960,3.573
NOR,1961,3.641
NOR,1962,3.839
NOR,1963,4.086
NOR,1964,4.415
NOR,1965,4.475
NOR,1966,5.335
NOR,1967,5.271
NOR,1968,5.765
NOR,1969,6.060
NOR,1970,7.639
NOR,1971,7.417
NOR,1972,8.025
NOR,1973,8.324
NOR,1974,7.553
NOR,1975,8.092
NOR,1976,7.995
NOR,1977,8.473
NOR,1978,9.488
NOR,1979,9.338
NOR,1980,10.377
NOR,1981,10.998
NOR,1982,11.195
NOR,1983,10.226
NOR,1984,11.033
NOR,1985,11.103
NOR,1986,12.838
NOR,1987,11.101
NOR,1988,11.585
NOR,1989,13.466
NOR,1990,8.593
NOR,1991,8.747
NOR,1992,8.729
NOR,1993,9.585
NOR,1994,9.246
NOR,1995,9.119
NOR,1996,9.099
NOR,1997,9.845
NOR,1998,10.302
NOR,1999,11.094
NOR,2000,10.819
NOR,2001,11.429
NOR,2002,10.369
NOR,2003,12.332
NOR,2004,11.630
NOR,2005,11.573
NOR,2006,12.069
NOR,2007,12.296
NOR,2008,15.187
NOR,2009,15.093
NOR,2010,16.391
NOR,2011,12.325
NOR,2012,13.605
NOR,2013,15.861
NOR,2014,12.988
NPL,1959,0.018
NPL,1960,0.022
NPL,1961,0.022
NPL,1962,0.024
NPL,1963,0.027
NPL,1964,0.041
NPL,1965,0.049
NPL,1966,0.052
NPL,1967,0.058
NPL,1968,0.069
NPL,1969,0.109
NPL,1970,0.062
NPL,1971,0.054
NPL,1972,0.073
NPL,1973,0.115
NPL,1974,0.116
NPL,1975,0.096
NPL,1976,0.077
NPL,1977,0.092
NPL,1978,0.090
NPL,1979,0.140
NPL,1980,0.148
NPL,1981,0.124
NPL,1982,0.121
NPL,1983,0.135
NPL,1984,0.192
NPL,1985,0.185
NPL,1986,0.192
NPL,1987,0.238
NPL,1988,0.271
NPL,1989,0.249
NPL,1990,0.173
NPL,1991,0.262
NPL,1992,0.363
NPL,1993,0.400
NPL,1994,0.463
NPL,1995,0.555
NPL,1996,0.678
NPL,1997,0.759
NPL,1998,0.614
NPL,1999,0.878
NPL,2000,0.837
NPL,2001,0.891
NPL,2002,0.716
NPL,2003,0.775
NPL,2004,0.728
NPL,2005,0.841
NPL,2006,0.699
NPL,2007,0.713
NPL,2008,0.933
NPL,2009,1.182
NPL,2010,1.379
NPL,2011,1.509
NPL,2012,1.597
NPL,2013,1.810
NPL,2014,2.190
NRU,1964,0.008
NRU,1965,0.009
NRU,1966,0.009
NRU,1967,0.013
NRU,1968,0.013
NRU,1969,0.018
NRU,1970,0.018
NRU,1971,0.024
NRU,1972,0.021
NRU,1973,0.023
NRU,1974,0.027
NRU,1975,0.028
NRU,1976,0.028
NRU,1977,0.031
NRU,1978,0.031
NRU,1979,0.031
NRU,1980,0.034
NRU,1981,0.034
NRU,1982,0.034
NRU,1983,0.034
NRU,1984,0.034
NRU,1985,0.034
NRU,1986,0.044
NRU,1987,0.043
NRU,1988,0.043
NRU,1989,0.043
NRU,1990,0.034
NRU,1991,0.034
NRU,1992,0.033
NRU,1993,0.031
NRU,1994,0.030
NRU,1995,0.029
NRU,1996,0.028
NRU,1997,0.028
NRU,1998,0.027
NRU,1999,0.025
NRU,2000,0.023
NRU,2001,0.022
NRU,2002,0.021
NRU,2003,0.018
NRU,2004,0.018
NRU,2005,0.017
NRU,2006,0.012
NRU,2007,0.012
NRU,2008,0.012
NRU,2009,0.011
NRU,2010,0.012
NRU,2011,0.011
NRU,2012,0.011
NRU,2013,0.012
NRU,2014,0.013
NZL,1959,2.817
NZL,1960,3.148
NZL,1961,3.209
NZL,1962,3.057
NZL,1963,3.335
NZL,1964,3.574
NZL,1965,3.736
NZL,1966,3.822
NZL,1967,3.720
NZL,1968,3.678
NZL,1969,3.892
NZL,1970,3.871
NZL,1971,4.107
NZL,1972,4.417
NZL,1973,4.964
NZL,1974,5.115
NZL,1975,4.980
NZL,1976,5.246
NZL,1977,5.536
NZL,1978,4.911
NZL,1979,4.493
NZL,1980,4.761
NZL,1981,4.507
NZL,1982,4.974
NZL,1983,4.899
NZL,1984,5.262
NZL,1985,5.946
NZL,1986,6.243
NZL,1987,6.575
NZL,1988,6.926
NZL,1989,6.928
NZL,1990,6.421
NZL,1991,6.568
NZL,1992,6.840
NZL,1993,7.278
NZL,1994,7.276
NZL,1995,7.399
NZL,1996,7.811
NZL,1997,8.460
NZL,1998,8.189
NZL,1999,8.901
NZL,2000,8.994
NZL,2001,9.394
NZL,2002,9.054
NZL,2003,9.294
NZL,2004,9.423
NZL,2005,9.310
NZL,2006,9.121
NZL,2007,9.173
NZL,2008,9.327
NZL,2009,8.832
NZL,2010,8.667
NZL,2011,8.591
NZL,2012,9.313
NZL,2013,9.124
NZL,2014,9.453
Non KP Annex B,1959,473.218
Non KP Annex B,1960,506.921
Non KP Annex B,1961,458.104
Non KP Annex B,1962,449.069
Non KP Annex B,1963,467.440
Non KP Annex B,1964,494.504
Non KP Annex B,1965,536.250
Non KP Annex B,1966,575.352
Non KP Annex B,1967,577.837
Non KP Annex B,1968,624.600
Non KP Annex B,1969,691.003
Non KP Annex B,1970,795.007
Non KP Annex B,1971,876.496
Non KP Annex B,1972,922.450
Non KP Annex B,1973,991.665
Non KP Annex B,1974,1021.503
Non KP Annex B,1975,1085.042
Non KP Annex B,1976,1161.306
Non KP Annex B,1977,1232.081
Non KP Annex B,1978,1316.560
Non KP Annex B,1979,1378.080
Non KP Annex B,1980,1402.790
Non KP Annex B,1981,1403.962
Non KP Annex B,1982,1464.959
Non KP Annex B,1983,1517.340
Non KP Annex B,1984,1597.774
Non KP Annex B,1985,1702.357
Non KP Annex B,1986,1775.787
Non KP Annex B,1987,1862.516
Non KP Annex B,1988,1981.092
Non KP Annex B,1989,2039.594
Non KP Annex B,1990,2019.000
Non KP Annex B,1991,2233.319
Non KP Annex B,1992,2175.670
Non KP Annex B,1993,2280.171
Non KP Annex B,1994,2368.439
Non KP Annex B,1995,2470.708
Non KP Annex B,1996,2574.718
Non KP Annex B,1997,2626.425
Non KP Annex B,1998,2601.198
Non KP Annex B,1999,2663.625
Non KP Annex B,2000,2781.994
Non KP Annex B,2001,2844.259
Non KP Annex B,2002,2979.767
Non KP Annex B,2003,3259.030
Non KP Annex B,2004,3562.606
Non KP Annex B,2005,3807.902
Non KP Annex B,2006,4077.050
Non KP Annex B,2007,4291.213
Non KP Annex B,2008,4586.564
Non KP Annex B,2009,4769.770
Non KP Annex B,2010,5074.374
Non KP Annex B,2011,5461.142
Non KP Annex B,2012,5666.979
Non KP Annex B,2013,5718.984
Non KP Annex B,2014,5855.835
Non-OECD,1959,773.326
Non-OECD,1960,819.319
Non-OECD,1961,780.549
Non-OECD,1962,789.083
Non-OECD,1963,833.074
Non-OECD,1964,883.282
Non-OECD,1965,949.506
Non-OECD,1966,1009.789
Non-OECD,1967,1031.909
Non-OECD,1968,1092.246
Non-OECD,1969,1178.473
Non-OECD,1970,1301.478
Non-OECD,1971,1411.054
Non-OECD,1972,1483.824
Non-OECD,1973,1573.823
Non-OECD,1974,1625.607
Non-OECD,1975,1720.564
Non-OECD,1976,1815.033
Non-OECD,1977,1903.271
Non-OECD,1978,2009.112
Non-OECD,1979,2066.749
Non-OECD,1980,2112.225
Non-OECD,1981,2093.754
Non-OECD,1982,2162.913
Non-OECD,1983,2231.866
Non-OECD,1984,2310.666
Non-OECD,1985,2469.416
Non-OECD,1986,2541.865
Non-OECD,1987,2657.209
Non-OECD,1988,2790.651
Non-OECD,1989,2805.941
Non-OECD,1990,2720.657
Non-OECD,1991,2881.019
Non-OECD,1992,2747.747
Non-OECD,1993,2775.656
Non-OECD,1994,2755.142
Non-OECD,1995,2833.865
Non-OECD,1996,2904.444
Non-OECD,1997,2889.184
Non-OECD,1998,2859.751
Non-OECD,1999,2917.905
Non-OECD,2000,3019.163
Non-OECD,2001,3086.412
Non-OECD,2002,3213.880
Non-OECD,2003,3505.767
Non-OECD,2004,3798.341
Non-OECD,2005,4040.216
Non-OECD,2006,4309.939
Non-OECD,2007,4507.857
Non-OECD,2008,4803.018
Non-OECD,2009,4934.870
Non-OECD,2010,5257.170
Non-OECD,2011,5647.103
Non-OECD,2012,5864.861
Non-OECD,2013,5893.622
Non-OECD,2014,5997.965
North America,1959,836.982
North America,1960,858.186
North America,1961,856.377
North America,1962,888.601
North America,1963,926.389
North America,1964,973.122
North America,1965,1014.101
North America,1966,1064.238
North America,1967,1109.402
North America,1968,1153.386
North America,1969,1209.402
North America,1970,1304.849
North America,1971,1318.853
North America,1972,1385.103
North America,1973,1444.425
North America,1974,1402.800
North America,1975,1354.918
North America,1976,1417.187
North America,1977,1457.336
North America,1978,1507.999
North America,1979,1523.138
North America,1980,1482.274
North America,1981,1431.934
North America,1982,1370.863
North America,1983,1371.531
North America,1984,1412.331
North America,1985,1419.056
North America,1986,1416.812
North America,1987,1480.056
North America,1988,1542.476
North America,1989,1576.441
North America,1990,1521.041
North America,1991,1521.744
North America,1992,1550.528
North America,1993,1585.573
North America,1994,1610.187
North America,1995,1618.202
North America,1996,1657.632
North America,1997,1700.122
North America,1998,1717.266
